"Цена";"Валюта";"Наименование";"Ссылка";"Описание";"Размеры";"";"Изображение";"Маленькое изображение"
"1250";"RUB";"Платье 140-3";"http://stile-n.ru/products/plate-140-3";"состав 100% хлопок (хлопок) Платье свободное, расклешенное Рукав короткий, 30см Спинка на кокетке, со складкой Длина платья 108см Лента в стоимость платья не входит";"56, 58, 62, 64";"";"http://stile-n.ru/files/products/parf5957.800x600.jpg?9671806edeeb2af5df2475bc9eb796bf";"http://stile-n.ru/files/products/parf5957.340x450.jpg?4fa3d02dd18ecc8c75ff094b73b7febe"
"1300";"RUB";"Платье п001-1";"http://stile-n.ru/products/plate-p001-1";"состав 95% полиэстер, 5% эластан (трикотаж масло) Платье свободное,с разрезом с одной стороны Длина платья - 130 см Рост модели 172см, размер 58";"56-58, 60-62";"";"http://stile-n.ru/files/products/parf5946.800x600.jpg?a93edeae9490ce8e6ae004e7891dec83";"http://stile-n.ru/files/products/parf5946.340x450.jpg?095d47de50fbeb3581025a0aadeaee08"
"1390";"RUB";"Платье 171-2 56-66рр";"http://stile-n.ru/products/plate-171-2-56-66rr";"состав 100% полиэстер (ниагара) Платье свободое Длина по спинке 115см Рост модели 172см размер 56-58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf2386_1.800x600.jpg?edd669a3250d2c7d3f4101c31189cb41";"http://stile-n.ru/files/products/parf2386_1.340x450.jpg?ea3efa1694a5b4afe7160140f513a595"
"1550";"RUB";"Платье 139-2 60-64рр";"http://stile-n.ru/products/plate-139-2-60-64rr";"состав 100% полиэстер (облегченная костюмная ткань, мягкая) Платье свободное, с карманами, на замке Длина по спинке 128см, рукав - 54см";"60-62, 64-66";"";"http://stile-n.ru/files/products/parf2542_1.800x600.jpg?ac440a004d9724abc4dbfa2f0e107e1c";"http://stile-n.ru/files/products/parf2542_1.340x450.jpg?52105125b457b3bde1e8182a2689c574"
"1590";"RUB";"Платье 139-1 56-70рр";"http://stile-n.ru/products/plate-139-1-56-70rr";"состав 100% полиэстер (облегченная костюмная ткань, мягкая) Платье свободное, с карманами, на замке Длина по спинке 128см, рукав - 54см";"56-58";"";"http://stile-n.ru/files/products/parf0059_1.800x600.jpg?5a46e81223ebfe78e049376cb8e15bb9";"http://stile-n.ru/files/products/parf0059_1.340x450.jpg?6b2fc8e50983ea9640f1d9e7dd8aec7b"
"1290";"RUB";"Платье 153-15 56-66рр";"http://stile-n.ru/products/plate-153-15-56-66rr";"состав 95% полиэстер, 5% эластан(ниагара) Платье свободное Длина по спинке 118см, рукав 45см   Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf2513.800x600.jpg?e951d2546fd8ae8aa0728b82ef2c859b";"http://stile-n.ru/files/products/parf2513.340x450.jpg?26c06d0fe3acbcb1a793a38b32aa363d"
"1290";"RUB";"Платье 153-17 56-66рр";"http://stile-n.ru/products/plate-153-17-56-66rr";"состав 95% полиэстер, 5% эластан(ниагара) Платье свободное Длина по спинке 118см, рукав 45см   Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf2493.800x600.jpg?da3f758ccf4d060767d0b59a1bcbccd6";"http://stile-n.ru/files/products/parf2493.340x450.jpg?22fc056b210c0bdb6452b4a8a7d23a59"
"1290";"RUB";"Платье 153-16 56-66рр";"http://stile-n.ru/products/plate-153-16-56-66rr";"состав 95% полиэстер, 5% эластан(ниагара) Платье свободное Длина по спинке 118см, рукав 45см   Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf2525.800x600.jpg?50efae58795fc5890f80e2ba7bf8ad9f";"http://stile-n.ru/files/products/parf2525.340x450.jpg?d10b49c42ddd557dd8564119794194b4"
"1190";"RUB";"Платье 235-41 56-66рр";"http://stile-n.ru/products/plate-235-41-56-66rr";"состав 70% полиэстер, 30% вискоза, трикотаж средней плотности. Платье полуприлегающее, с лампасом.  Длина по спинке - 110см, рукав 45см";"56-58, 60-62, 64-66, 68-70";"";"http://stile-n.ru/files/products/parf2446.800x600.jpg?13312bcd644c6c0734578a923d6e1bce";"http://stile-n.ru/files/products/parf2446.340x450.jpg?5560616e4d46921d2da3d73cfae8ee9a"
"1050";"RUB";"Платье 032-3 56-64рр";"http://stile-n.ru/products/plate-032-3-56-64rr";"состав 100% полиэстер (масло-трикотаж) Платье прямое Длина платья 110см (ткань 95см + кружево15см) Длина рукава 43см Рост модели 172см, размер 58";"56, 58, 60, 64, 66";"";"http://stile-n.ru/files/products/parf2287.800x600.jpg?34abf78e6a44dc8da38bb91d317c9924";"http://stile-n.ru/files/products/parf2287.340x450.jpg?fd36fd73e48c5aca9e481ca4cd91b0fd"
"1590";"RUB";"Платье 237-7 56-70рр";"http://stile-n.ru/products/plate-237-7-56-70rr";"состав 95% вискоза, 5% лайкра (трикотаж , не просвечивает) Дышащая ткань на лето Платье свободное, с карманами Длина по спинке - 115см, по переду 105см рукав 27см  Рост модели 166см, размер 58";"56-58";"";"http://stile-n.ru/files/products/parf5063.800x600.jpg?e4d39dc993b36f23ba953669ce7e1b92";"http://stile-n.ru/files/products/parf5063.340x450.jpg?ec6d2afa1ec6767428d324196d837d45"
"1350";"RUB";"Платье 236-2 60-66рр";"http://stile-n.ru/products/plate-236-2-60-66rr";"состав 95% високза, 5% лайкра Платье свободное с карманами";"60-62";"";"http://stile-n.ru/files/products/parf2213.800x600.jpg?b436c2db10341ed4d3af8ce6694ff776";"http://stile-n.ru/files/products/parf2213.340x450.jpg?0a42e8e5222ece57598aaca854be83c5"
"1350";"RUB";"Платье 153-18 56-70 рр";"http://stile-n.ru/products/plate-153-18-56-70-rr";"состав 100% хлопок Платье прямое, с небольшими разрезами по спинке Длина по спинке -  110см, рука 45см Рост модели 172см,  размер 56-58";"60-62, 64-66";"";"http://stile-n.ru/files/products/parf2433.800x600.jpg?01a57486b8eb387263cb296ee4893701";"http://stile-n.ru/files/products/parf2433.340x450.jpg?ca35654521e0283b86f1c65f95998850"
"1590";"RUB";"Платье 454-2 56-64 рр";"http://stile-n.ru/products/plate-454-2-56-64-rr";"состав 100% хлопок (штапель) Платье свободное с карманами Длина платья 110см Рукав на резинке Рост модели 172см, размер 56-58";"56-58, 64-66";"";"http://stile-n.ru/files/products/parf2343.800x600.jpg?70aeb39f487f5834db680daf5ff54dc7";"http://stile-n.ru/files/products/parf2343.340x450.jpg?1628ba3d172bd51164b96786cfa562c3"
"1390";"RUB";"Платье 454-3 56-66 рр";"http://stile-n.ru/products/plate-454-3-56-66-rr";"состав 100% хлопок (штапель) Платье свободное с карманами Длина платья 110см Рукав на резинке Рост модели 172см, размер 56-58";"64-66";"";"http://stile-n.ru/files/products/parf2421_1.800x600.jpg?88bfb37cef32a9e1423898ddee12c402";"http://stile-n.ru/files/products/parf2421_1.340x450.jpg?66e7a0320c303902763833e8a3d8868a"
"1690";"RUB";"Платье 1000-16 56-66рр";"http://stile-n.ru/products/plate-1000-16-56-66rr";"состав: верхнее платье 100% полиэстер, шифон, нижнее платье 95% вискоза, 5% лайкра , длина 145 см";"56-58, 60-62";"";"http://stile-n.ru/files/products/parf2355.800x600.jpg?0fcbe4809a78578b6223c41aae0af39b";"http://stile-n.ru/files/products/parf2355.340x450.jpg?708c3d0af7b4d3e009331c3cf7bac604"
"1490";"RUB";"Платье 001а-33 56-66рр";"http://stile-n.ru/products/plate-001a-33-56-66rr";"";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf2259.800x600.jpg?8f6974e2514df291f17313aae2baf9b1";"http://stile-n.ru/files/products/parf2259.340x450.jpg?0c2fb4cdb5d62bbea36137d0f208591f"
"1790";"RUB";"Платье 1000-15 56-66рр";"http://stile-n.ru/products/plate-1000-15-56-66rr";"состав 100% полиэстер (ниагара) Платье длинное, на запах Рукав свободный на резинке Пояс резинка Рост модели 172см, размер 58";"56-58";"";"http://stile-n.ru/files/products/parf2248.800x600.jpg?cc2f07129550282fdd2c44a4e8507cf3";"http://stile-n.ru/files/products/parf2248.340x450.jpg?7e7ae5431a086146cd694cf1af2d5bc2"
"1490";"RUB";"Платье 001а-52 56-66рр";"http://stile-n.ru/products/plate-001a-52-56-66rr";"состав 100% полиэстер (трикотаж масло) Длина по спинке - 148см Рукав летучая мышь, длина рукава от горловины - 55см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf2234_1.800x600.jpg?6960ba608e7656b49eb1135da6bc5edc";"http://stile-n.ru/files/products/parf2234_1.340x450.jpg?62fa6e9ceeea4fff216b340ad9bcc6b9"
"1550";"RUB";"Платье 430-6 56-66рр";"http://stile-n.ru/products/plate-430-6-56-66rr";"состав 95% вискоза, 5% лайкра (трикотаж) Платье свободное с карманами Рост модели 172см размер 56-58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf2222.800x600.jpg?0bda8fe801ff0796c7ba539263d52513";"http://stile-n.ru/files/products/parf2222.340x450.jpg?60da1ea77beee8f6e6a5912d49d11dc4"
"1550";"RUB";"Комплект 017-20 56-66рр";"http://stile-n.ru/products/komplekt-017-20-56-66rr";"Комплект состоит из туники и платья- майка. Состав туники: 100% полиэстер (шифон) Состав подплатья: 95% вискоза, 5% эластан (трикотаж шифон) Длина туники 110см (разрезы по бокам) Рост модели 172см, размер 56-58";"56-58";"";"http://stile-n.ru/files/products/parf9930---kopiya_1.800x600.jpg?1b1949f7a8852b06988e79b3247526f3";"http://stile-n.ru/files/products/parf9930---kopiya_1.340x450.jpg?3c7d7ed39ad49898bf38d66a70efc43e"
"1450";"RUB";"Платье 001а-51 золото 56-70рр";"http://stile-n.ru/products/plate-001a-51-zoloto-56-70rr";"состав 100% полиэстер (трикотаж масло) Длина по спинке - 148см Рукав летучая мышь, длина рукава от горловины - 55см";"56-58, 60-62, 64-66, 68-70";"";"http://stile-n.ru/files/products/parf0266.800x600.jpg?0f2610f3570ef813278409c68a9c4c7d";"http://stile-n.ru/files/products/parf0266.340x450.jpg?5a65aa6338a0138e414235cbcd87318c"
"1450";"RUB";"Платье 001а-53 черное абстр. 56-70рр";"http://stile-n.ru/products/plate-001a-53-chernoe-abstr-56-70rr";"состав 100% полиэстер (трикотаж масло) Длина по спинке - 148см Рукав летучая мышь, длина рукава от горловины - 55см";"56-58, 60-62, 64-66, 68-70";"";"http://stile-n.ru/files/products/parf0099_1.800x600.jpg?965fb278f2e03d2a846cf0b8d48b5d20";"http://stile-n.ru/files/products/parf0099_1.340x450.jpg?3faf7516cf9ff4122a494126a5ef519a"
"1490";"RUB";"Платье 001а-50 птицы 56-66рр";"http://stile-n.ru/products/plate-001a-50-ptitsy-56-66rr";"состав 100% полиэстер (ниагара) Платье на резинке, длина платья 145см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf0345_1.800x600.jpg?0d5302b9c1f26e26cc6341ebefd6af6f";"http://stile-n.ru/files/products/parf0345_1.340x450.jpg?2aba64ad69b7fbc3027bd7b7766e3e06"
"2950";"RUB";"Платье 153-12 56-66рр";"http://stile-n.ru/products/plate-153-12-56-66rr";"Комплект состоит из платья выполненого из кружева (вышивка на сетке) и платья-майки. Состав 100% полиэстер Платье свободное Длина платья 115см Рост модели 172см, размер 56-58";"60-62, 64-66";"";"http://stile-n.ru/files/products/parf0337_1.800x600.jpg?5e75e1702d1fe3536d39233d570f08d1";"http://stile-n.ru/files/products/parf0337_1.340x450.jpg?8f49833be3914eeca5fd9ab2c177d836"
"2950";"RUB";"Платье 153-13 56-66рр";"http://stile-n.ru/products/plate-153-13-56-66rr";"Комплект состоит из платья выполненого из кружева (вышивка на сетке) и платья-майки. Состав 100% полиэстер Платье свободное Длина платья 115см Рост модели 172см, размер 56-58";"56-58, 64-66";"";"http://stile-n.ru/files/products/parf0324_1.800x600.jpg?03bce36d3fec05015e70dcbb39e2ffa1";"http://stile-n.ru/files/products/parf0324_1.340x450.jpg?c6efd28a2ac0973ceb63b83502b7b933"
"1690";"RUB";"Комплект 860-6 56-66рр";"http://stile-n.ru/products/komplekt-860-6-56-66rr";"Комплект состоит из блузки и юбки. Состав блузки: 100% полиэстер (ниагара) Блузка свободная с ассиметричным низом Состав юбки: 100% полиэстер (трикотаж с напылением, голубой\золото) Юбка на резинке, со шлицей Юбка длиной 68см Рост модели 172см, размер 56-58";"56, 58, 60, 62, 64, 66";"";"http://stile-n.ru/files/products/parf0306.800x600.jpg?5fe75dba8530b00b408c80c3ce7d5d29";"http://stile-n.ru/files/products/parf0306.340x450.jpg?c7e7b5c55293cfe6f4ff6edd8e2fe157"
"1690";"RUB";"Комплект 860-5 56-66рр";"http://stile-n.ru/products/komplekt-860-5-56-66rr";"Комплект состоит из блузки и юбки. Состав блузки: 100% полиэстер (ниагара) Блузка свободная с ассиметричным низом Состав юбки: 100% полиэстер (трикотаж с напылением, пудра\золото) Юбка на резинке, со шлицей Юбка длиной 68см Рост модели 172см, размер 56-58";"60, 62, 64, 66";"";"http://stile-n.ru/files/products/parf0295_1.800x600.jpg?c7453b8ecfc92c4133bdf78b341e7de2";"http://stile-n.ru/files/products/parf0295_1.340x450.jpg?094d89015c1c8fe35a4eeab00b3b896d"
"1790";"RUB";"Платье 001а-27 56-66рр";"http://stile-n.ru/products/plate-001a-27-56-66rr";"состав 100% хлопок (штапель) Платье на резинке, длина платья 145см";"56-58, 64-66";"";"http://stile-n.ru/files/products/parf0196_1.800x600.jpg?c0ff06c35415e9ead64148d54a5bc73d";"http://stile-n.ru/files/products/parf0196_1.340x450.jpg?5818a5e5ccc095908f58bd56978415c9"
"1590";"RUB";"Платье 001А-29 56-66рр";"http://stile-n.ru/products/plate-001a-29-56-66rr";"состав 100% полиэстер (трикотаж масло+кружево-стрейч) Платье на резинке, длина по спинке 120см Верх платья двойной (масло+кружево) Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf0163_1.800x600.jpg?761d98e5214fd9803b195a94843fe318";"http://stile-n.ru/files/products/parf0163_1.340x450.jpg?0c53f5bf0561ec7ef388c2c944670490"
"1590";"RUB";"Платье 001А-25 56-66рр";"http://stile-n.ru/products/plate-001a-25-56-66rr";"состав 100% полиэстер (трикотаж масло+кружево-стрейч) Платье на резинке, длина по спинке 120см Верх платья двойной (масло+кружево) Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf0148.800x600.jpg?0612b5d3c9bdb8798116436889c5dd09";"http://stile-n.ru/files/products/parf0148.340x450.jpg?2577b3050fff2a046db91e812fa046f3"
"1850";"RUB";"Платье 1000-10 56-66рр";"http://stile-n.ru/products/plate-1000-10-56-66rr";"состав 100% полиэстер (ниагара) Платье длинное, на запах Рукав свободный на резинке Пояс резинка Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf0116.800x600.jpg?8aec60cd8e71963905c4cf6ccf79c9d4";"http://stile-n.ru/files/products/parf0116.340x450.jpg?57ab1a1b0dafc3c7ac2c93c3ea14a246"
"1200";"RUB";"Платье 001А-30 56-66рр";"http://stile-n.ru/products/plate-001a-30-56-66rr";"состав 100% полиэстер (трикотаж масло) Платье на резинке, свободное  Длина платья 120см Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf0235_1.800x600.jpg?f1a9dcef4132550838b438eca94f67c0";"http://stile-n.ru/files/products/parf0235_1.340x450.jpg?ae598e5785e614c0f124b6de4dc0ce5d"
"1200";"RUB";"Платье 001а изумруд 56-66рр";"http://stile-n.ru/products/plate-001a-izumrud-56-66rr";"состав 100% полиэстер (трикотаж масло) Платье на резинке, свободное  Длина платья 120см Рост модели 172см, размер 58";"56-58";"";"http://stile-n.ru/files/products/parf0131.800x600.jpg?8c10dc7a0ef3d183537d918b6826f348";"http://stile-n.ru/files/products/parf0131.340x450.jpg?4fbd9a042d57eebf548022d3836fa526"
"1690";"RUB";"Платье 001а-31 56-66рр";"http://stile-n.ru/products/plate-001a-31-56-66rr";"состав 100% полиэстер (трикотаж -креп) Платье на резинке, свободное  Длина платья 150см Рост модели 172см, размер 58";"56-58, 60-62";"";"http://stile-n.ru/files/products/parf9969_1.800x600.jpg?0e46f7871a74659ef158044a5c5ce209";"http://stile-n.ru/files/products/parf9969_1.340x450.jpg?8b111cb52171d4a424d7f607b9b2a43c"
"1600";"RUB";"Платье 001А-23 56-66рр";"http://stile-n.ru/products/plate-001a-23-56-66rr";"состав 100% хлопок (плательная вискоза) Платье на резинке Длина платья по спинке - 147см (до резинки - 47см+юбка 100см Рост модели 172см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf9993.800x600.jpg?ddca04a27a3de3f422e02a21d5116647";"http://stile-n.ru/files/products/parf9993.340x450.jpg?a18d32050e78c9e64e2906f2deadd0ae"
"1690";"RUB";"Платье 001А-24 56-66рр";"http://stile-n.ru/products/plate-001a-24-56-66rr";"состав 100% хлопок (штапель) Платье на резинке, длина платья 145см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf0003_1.800x600.jpg?96f656237a6c32c65a824ded0daf93db";"http://stile-n.ru/files/products/parf0003_1.340x450.jpg?ae1eb1f69d934d1b0a722d4ff04088cf"
"1790";"RUB";"Платье 003-18 56-66рр";"http://stile-n.ru/products/plate-003-18-56-66rr";"состав 100% полиэстер (шифон и креп-трикотаж) Платье свободное от линии груди Верх - креп-трикотаж Юбка  - двойной шифон Длина по спинке 140см  Рост модели 172см, размер 58 (объем по груди118см)";"56-58, 60-62";"";"http://stile-n.ru/files/products/parf0171.800x600.jpg?3656c1f9ed5aea942b7cf0929e357dc9";"http://stile-n.ru/files/products/parf0171.340x450.jpg?38c8ef5c206209a0109b27fc930a904b"
"1750";"RUB";"Платье 003-14 56-66рр";"http://stile-n.ru/products/plate-003-14-56-66rr";"состав * (штапель и креп-трикотаж) Платье свободное от линии груди Верх - креп-трикотаж Юбка  - штапель Длина по спинке 140см  Рост модели 172см, размер 58 (объем по груди118см)";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf0033.800x600.jpg?11878fa230d50f21eb9f8dde9f1931cc";"http://stile-n.ru/files/products/parf0033.340x450.jpg?80573a16a4115df766ef88ab4654fa7d"
"1490";"RUB";"Платье 245-11 56-66рр";"http://stile-n.ru/products/plate-245-11-56-66rr";"состав 35% полиэстер, 60% вискоза, 5% эластан (трикотаж) Платье-туника полуприлегающее Длина по спинке 112см, рукав 45см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf0261.800x600.jpg?1cfb2655acf05a99133bc6e429ffdf28";"http://stile-n.ru/files/products/parf0261.340x450.jpg?309b7dd8dbbf356dc6a1144c0a5c62de"
"2590";"RUB";"Комплект 033-1 56-66рр";"http://stile-n.ru/products/komplekt-033-1-56-66rr";"состав 100% полиэстер ( Накидка выполнена из шифона. Платье  - кружево-стрейч. Подплатье (платье на тонких лямках) - из трикотажа масло) На накидку можно дополнительно (самостоятельно) пришить застежку. Длина платья из кружева  - 115см";"56-58";"";"http://stile-n.ru/files/products/dscf1132.800x600.jpg?49fe0b6be2cf3990220b7a5f56872087";"http://stile-n.ru/files/products/dscf1132.340x450.jpg?fba849abcecf83805c26de2587131677"
"2590";"RUB";"Комплект 033-2 56-66рр";"http://stile-n.ru/products/komplekt-033-2-56-66rr";"состав 100% полиэстер ( Накидка выполнена из шифона. Платье  - кружево-стрейч. Подплатье (платье на тонких лямках) - из трикотажа масло) На накидку можно дополнительно (самостоятельно) пришить застежку. Длина платья из кружева  - 115см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/dscf0785.800x600.jpg?af3af0032f5550429075c21afc9ed2c4";"http://stile-n.ru/files/products/dscf0785.340x450.jpg?da1541fd1f7bab096836e87ccb712241"
"1450";"RUB";"Платье 207-1 56-66рр";"http://stile-n.ru/products/plate-207-1-56-66rr";"состав 20% вискоза, 80% полиэстер (креп-трикотаж, всесезонный) Платье полуприлегающеей Платье с пайетками (синий/золото) Длина платья 108см Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/dscf0729.800x600.jpg?5ef86dd61b76142493018ceaf3833ac2";"http://stile-n.ru/files/products/dscf0729.340x450.jpg?4c0e150a998fb1e5dcc84ac38acd8337"
"1850";"RUB";"Платье 001а-21 светло-серый 56-66рр";"http://stile-n.ru/products/plate-001a-21-svetlo-seryj-56-66rr";"состав 100% полиэстер (ниагара + сетка ) Платье на резинке, свободное Юбка -подклад в комплекте Длина платья 120см Рост модели 172см, размер 58";"60-62, 64-66";"";"http://stile-n.ru/files/products/dscf0677.800x600.jpg?c0fdc70b3f07dadfdf58106d63705e1d";"http://stile-n.ru/files/products/dscf0677.340x450.jpg?2c74e746c35b048ff8149b5573b9fed0"
"2250";"RUB";"Платье 1000-8 56-66рр";"http://stile-n.ru/products/plate-1000-8-56-66rr";"состав 100% полиэстер (ниагара + кружево ) Платье длинное, на запах Рукав свободный на резинке Пояс резинка Рост модели 172см, размер 58";"56-58, 60-62";"";"http://stile-n.ru/files/products/dscf0711.800x600.jpg?a8851ed99f965785783ec23724376d1c";"http://stile-n.ru/files/products/dscf0711.340x450.jpg?2de14dfac8017c57e9dfe0d72c40a8a5"
"1850";"RUB";"Платье 001а-20 темно-синий 56-66рр";"http://stile-n.ru/products/plate-001a-20-temno-sinij-56-66rr";"состав 100% полиэстер (ниагара + сетка ) Платье на резинке, свободное Юбка -подклад в комплекте Длина платья 120см Рост модели 172см, размер 58";"64-66";"";"http://stile-n.ru/files/products/dscf0813.800x600.jpg?a47bbdc931ef45ff5fbbc67ae0403438";"http://stile-n.ru/files/products/dscf0813.340x450.jpg?63f92ac012ddd2a835e4103a7b0a53e6"
"1290";"RUB";"Платье 235-02 56-66рр";"http://stile-n.ru/products/plate-235-02-56-66rr";"состав 95% вискоза, 5% лайкра (трикотаж) Платье совбодное, низ - кружево Карман - пайетки двухсторонние, синий/серебро";"56-58";"";"http://stile-n.ru/files/products/dscf0891_1.800x600.jpg?6c83cb71e71a4dd4f29d21b6cf894531";"http://stile-n.ru/files/products/dscf0891_1.340x450.jpg?e2674ef9bad95236b24c4259eadf8d93"
"1290";"RUB";"Платье 126-31 56-66рр";"http://stile-n.ru/products/plate-126-31-56-66rr";"состав 100% хлопок (лен) Платье свободное с карманами Длина платья по спинке - 107см, рукав спущенный Рост модели 172см, размер 58";"56-58";"";"http://stile-n.ru/files/products/dscf0860.800x600.jpg?260af98e5f7e85e876b1ba58b07792dc";"http://stile-n.ru/files/products/dscf0860.340x450.jpg?10c90eb6998c421d9b6343e9480f8d83"
"1290";"RUB";"Платье 126-30 56-66рр";"http://stile-n.ru/products/plate-126-30-56-66rr";"состав 100% хлопок (лен) Платье свободное с карманами Длина платья по спинке - 107см, рукав спущенный Рост модели 172см, размер 58";"56-58";"";"http://stile-n.ru/files/products/dscf0838.800x600.jpg?e93aa856956bc560d8a4827ece458c77";"http://stile-n.ru/files/products/dscf0838.340x450.jpg?f83cb6346ed4aed88cbbb8cf3aec1f90"
"1290";"RUB";"Платье 126-29 56-66рр";"http://stile-n.ru/products/plate-126-29-56-66rr";"состав 100% лен";"56-58, 60-62";"";"http://stile-n.ru/files/products/dscf0770.800x600.jpg?dd5ba0e80315a4cba44792f5f6dbd992";"http://stile-n.ru/files/products/dscf0770.340x450.jpg?e285157e190612e0b5ba78c95cf067c2"
"1250";"RUB";"Платье 130-16 56-64рр";"http://stile-n.ru/products/plate-130-16-56-64rr";"состав 100% полиэстер (костюмная ткань) Платье полуприлегающее Длина платья 109см, рукав 30см Рост модели 172см, размер 58";"56, 58, 60, 62, 64";"";"http://stile-n.ru/files/products/dscf1100.800x600.jpg?4a975bcae93c1d2304d53a99089abaaa";"http://stile-n.ru/files/products/dscf1100.340x450.jpg?aa0aee2afb76bb43ffe6188ee2cc3830"
"1290";"RUB";"Платье 130-15 56-64рр";"http://stile-n.ru/products/plate-130-15-56-64rr";"состав 100% полиэстер (костюмная ткань) Платье полуприлегающее Длина платья 109см, рукав 30см Рост модели 172см, размер 58";"58, 60, 62, 64";"";"http://stile-n.ru/files/products/dscf1108.800x600.jpg?31c4cc98d5d9bcc92f9eda459fdf4d3a";"http://stile-n.ru/files/products/dscf1108.340x450.jpg?deae7e7114c0d71f09123f88f631fa15"
"1450";"RUB";"Платье 422-2 56-66рр";"http://stile-n.ru/products/plate-422-2-56-66rr";"состав 65% полиэстер, 35% вискоза  (футер петля) Платье прямое, без обработки швы, Длина платья по спинке 112см, рукав 40см Рост модели 172см, размер 58 (объем груди 118см)";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/dscf1023.800x600.jpg?cbae48f595adbf647aecf8d3ee3a4ac8";"http://stile-n.ru/files/products/dscf1023.340x450.jpg?386969546710f38b99eaf05fbbe0ae82"
"1450";"RUB";"Платье 212-2 56-66рр";"http://stile-n.ru/products/plate-212-2-56-66rr";"состав 35% вискоза, 65% полиэстер (креп-трикотаж, средней плотности) Платье полуприлегающее Длина платья 110см, низ платья декорирован сеткой";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/dscf1008.800x600.jpg?7086783f986bd885001dff0a736125e1";"http://stile-n.ru/files/products/dscf1008.340x450.jpg?34543ad6b397bbf96aea99c8651ebb46"
"1550";"RUB";"Платье 001а-17 56-66рр";"http://stile-n.ru/products/plate-001a-17-56-66rr";"";"56-58";"";"http://stile-n.ru/files/products/dscf0604.800x600.jpg?df3129667607ce0858b8c6890fdfce46";"http://stile-n.ru/files/products/dscf0604.340x450.jpg?f0ad5805a48fceca702f0be3f3fdfe23"
"1050";"RUB";"Платье 237-8 лиловое 56-70рр";"http://stile-n.ru/products/plate-237-8-lilovoe-56-70rr";"состав 95% вискоза, 5% лайкра (трикотаж , не просвечивает...тянется)  Платье свободное, с карманами Длина по спинке - 115см, по переду 105см рукав 27см  Рост модели 172см, размер 58";"60-62, 64-66";"";"http://stile-n.ru/files/products/dscf0881.800x600.jpg?a92ad30f6465eb69a24ac6ee4295f5c1";"http://stile-n.ru/files/products/dscf0881.340x450.jpg?a13eab7d78ed8f44bb9426dd9e8a797c"
"1150";"RUB";"Платье 130-14 56-66рр";"http://stile-n.ru/products/plate-130-14-56-66rr";"состав 100% полиэстер (костюмная ткань, жаккард) Платье полуприлегающее, по спинке в центральном шве потайная молния Длина платья 109см, рукав 30см Рост модели 172см, размер 58";"56, 58, 60, 62";"";"http://stile-n.ru/files/products/dscf0754.800x600.jpg?6abd7d674fe0611148e01c9f79d1edba";"http://stile-n.ru/files/products/dscf0754.340x450.jpg?f3983a5060525c0ae16e86279e0a874e"
"1200";"RUB";"Платье 001а-10 56-66рр";"http://stile-n.ru/products/plate-001a-10-56-66rr";"состав 100% хлопок (штапель) цветджинс Платье на резинке Длина платья 120см  Рост модели 172см, размер 58см";"56-58, 64-66";"";"http://stile-n.ru/files/products/dscf0639_1.800x600.jpg?e1bbe45440c3df3cf722829cb8376bef";"http://stile-n.ru/files/products/dscf0639_1.340x450.jpg?a292adeb465943e9bebe5dddcdc0fdb9"
"1250";"RUB";"Платье 001а-11 56-66рр";"http://stile-n.ru/products/plate-001a-11-56-66rr";"состав 65% полиэстер, 35% вискоза (плательная вискоза) Платье на резинке, длина по спинке 120см Рост модели 172см, размер 58";"64-66";"";"http://stile-n.ru/files/products/dscf0647.800x600.jpg?0af768e0c4713175222bbb858058a11e";"http://stile-n.ru/files/products/dscf0647.340x450.jpg?fda53123b37f4f749c82578a6179ebc5"
